book_id,work_id,title,language_group,text_word_count,true_genres,predicted_genres,label_error_count
1286437,2487402,Borderliners,English,21,"fiction | mystery, thriller, crime | young-adult","history, historical fiction, biography | non-fiction | mystery, thriller, crime",4
12869112,14388593,Bloodforged (Ulrika The Vampire 2),Unknown,130,"fiction | fantasy, paranormal | young-adult","fiction | romance | fantasy, paranormal | young-adult",1
12871188,4559959,Help!!,Non-English,68,"romance | comics, graphic",fiction | romance,2
12874271,868263,Aesop's Fables,Unknown,106,"fiction | history, historical fiction, biography | fantasy, paranormal | young-adult | children | poetry","fiction | history, historical fiction, biography | non-fiction | fantasy, paranormal",4
12878969,15774743,The Chair,English,195,"fiction | fantasy, paranormal | mystery, thriller, crime","fiction | romance | mystery, thriller, crime",2
12880202,18033314,Code Blood,Unknown,181,"fiction | mystery, thriller, crime","fiction | fantasy, paranormal | mystery, thriller, crime",1
1288026,18943230,Emil and the Great Escape,English,30,"fiction | history, historical fiction, biography | young-adult | children",fiction | young-adult | children,1
12881527,18034703,Keajaiban - Keajaiban dalam Tubuh Manusia,Non-English,95,non-fiction | children,non-fiction | young-adult,2
12883681,18036963,Hellwatch: Pilot Episode,Unknown,72,"comics, graphic","fiction | fantasy, paranormal | mystery, thriller, crime | young-adult | children",6
1288511,637797,"Dragon Sim-13 (The Green Berets, #2)",Unknown,61,"fiction | fantasy, paranormal | mystery, thriller, crime","fiction | fantasy, paranormal | young-adult",2
12887603,2982101,Mật Mã Da Vinci,Non-English,509,"fiction | history, historical fiction, biography | romance | fantasy, paranormal | mystery, thriller, crime","fiction | history, historical fiction, biography | non-fiction | children",5
12889136,1267740,Casa de la Riverton,Non-English,165,"fiction | history, historical fiction, biography | romance | mystery, thriller, crime","fiction | history, historical fiction, biography",2
12890559,86110,The Poems of Gaius Valerius Catullus,Unknown,232,"fiction | history, historical fiction, biography | romance | non-fiction | poetry",poetry,4
12892813,2010943,De Da Vinci erfenis,Unknown,111,"fiction | history, historical fiction, biography | romance | mystery, thriller, crime","fiction | history, historical fiction, biography | mystery, thriller, crime",1
12893256,16544641,Abducted (Lizzy Gardner #1),English,134,"fiction | romance | mystery, thriller, crime","fiction | romance | fantasy, paranormal | mystery, thriller, crime | young-adult | children",3
128949,124193,The Moonfall (Tesseract Book),Unknown,62,"fiction | fantasy, paranormal","fiction | fantasy, paranormal | young-adult",1
12899955,17221445,Win or Go Home,Unknown,155,"mystery, thriller, crime","fiction | romance | mystery, thriller, crime",2
12900254,16510139,"Soul Screamers Volume One (Soul Screamers, #0.5, 1, 2)",English,152,"fiction | romance | fantasy, paranormal | mystery, thriller, crime | young-adult","fiction | romance | fantasy, paranormal | mystery, thriller, crime | young-adult",0
12905929,18060480,Simon Girty: Wilderness Warrior,Unknown,168,"history, historical fiction, biography | non-fiction","history, historical fiction, biography | non-fiction",0
12907,958451,Absalom and Achitophel,Unknown,43,"fiction | history, historical fiction, biography | fantasy, paranormal | poetry","fiction | history, historical fiction, biography | children",3
12907023,18061642,Gió Đầu Mùa,Unknown,278,fiction | romance | children,"fiction | history, historical fiction, biography | non-fiction | children",3
12907363,18061993,The Call of Sedona: Journey of the Heart,Unknown,89,"history, historical fiction, biography | non-fiction | fantasy, paranormal","history, historical fiction, biography | non-fiction",1
12908393,18268912,The Hunger but Mainly Death Games,Unknown,205,"fiction | fantasy, paranormal | mystery, thriller, crime | young-adult","fiction | fantasy, paranormal | mystery, thriller, crime | young-adult",0
1290886,1279975,خسرو و شيرين,Non-English,20,"fiction | history, historical fiction, biography | romance | poetry","fiction | history, historical fiction, biography | fantasy, paranormal",3
12910122,18064904,The Life of Christina of Markyate: A Twelfth Century Recluse,Unknown,116,"history, historical fiction, biography","history, historical fiction, biography | non-fiction",1
12912548,12930309,"Cake (Blood Nation, #1)",English,131,"fiction | romance | fantasy, paranormal | mystery, thriller, crime","romance | fantasy, paranormal | mystery, thriller, crime",1
12913820,15237379,Setenta acrílico treinta lana,Non-English,319,fiction,"fiction | history, historical fiction, biography",1
1291618,1280708,Life Without Alice,Unknown,57,fiction,fiction | romance | young-adult,2
12916939,18071996,Kamar Tidur,Non-English,56,non-fiction,"history, historical fiction, biography | young-adult | comics, graphic",4
1292132,53076667,The Arabian Nights Entertainments,Unknown,35,fiction | romance | young-adult | children,"fiction | non-fiction | fantasy, paranormal | young-adult | children",3
12921332,18076580,The Locket and the Flintlock,Unknown,176,"fiction | history, historical fiction, biography | romance","fiction | history, historical fiction, biography | romance | fantasy, paranormal | mystery, thriller, crime",2
129215,124449,Simple Justice: The History of Brown v. Board of Education and Black America's Struggle for Equality,English,136,"history, historical fiction, biography | non-fiction","history, historical fiction, biography | non-fiction",0
12921691,18076966,The Rule of Standing on Tiptoe,English,87,"romance | young-adult | comics, graphic",fiction | romance | young-adult,2
12922896,858688,Aasgier van de golven,Non-English,47,"fiction | history, historical fiction, biography | mystery, thriller, crime",fiction | non-fiction,3
12923435,18078826,Butcher's Nails,English,95,"fiction | fantasy, paranormal","fiction | fantasy, paranormal | comics, graphic",1
1292853,1281949,Home to Medicine Mountain,Unknown,89,"fiction | history, historical fiction, biography | non-fiction | young-adult | children","fiction | history, historical fiction, biography | non-fiction | young-adult | children",0
12928590,21428828,"Brûlure Vampire (Les Chroniques des Gardella, #4)",Non-English,97,"fiction | history, historical fiction, biography | romance | fantasy, paranormal | mystery, thriller, crime | young-adult","fiction | romance | fantasy, paranormal | mystery, thriller, crime",2
12929918,18085671,"Somebody to Love (Gideon's Cove, #3)",English,160,fiction | romance,fiction | romance,0
12930722,2531376,Prisukamo paukščio kronikos,Non-English,104,"fiction | history, historical fiction, biography | fantasy, paranormal | mystery, thriller, crime","fiction | history, historical fiction, biography | young-adult",3
1293223,1282324,Into the Dreamlands,English,78,"fiction | fantasy, paranormal",fiction | non-fiction,2
12932924,18088880,Nest of Lies,English,199,"fiction | fantasy, paranormal | young-adult | children","fiction | fantasy, paranormal | mystery, thriller, crime | young-adult",2
12933216,18089186,Stupid Mistletoe (Who Needs Christmas? #3),English,158,"fiction | romance | fantasy, paranormal","fiction | romance | fantasy, paranormal",0
12933380,18089353,"Picus the Thief (Small Vampires, #1)",English,194,"fantasy, paranormal | children","fiction | fantasy, paranormal | young-adult",3
12935505,18091612,Paradise for all,Non-English,112,"mystery, thriller, crime","fiction | mystery, thriller, crime",1
1293687,1282792,Poor Miss Finch,English,64,"fiction | history, historical fiction, biography | romance | mystery, thriller, crime","fiction | history, historical fiction, biography",2
12937505,14191242,Cigno nero,Non-English,205,"fiction | history, historical fiction, biography | non-fiction | mystery, thriller, crime","fiction | history, historical fiction, biography",2
1293769,4031048,Mischief,Unknown,39,fiction,"fiction | fantasy, paranormal",1
12938399,2298572,This Present Darkness,Unknown,91,"fiction | fantasy, paranormal | mystery, thriller, crime","fiction | fantasy, paranormal",1
12938665,2343071,Trilogia di New York,Non-English,108,"fiction | mystery, thriller, crime",fiction,1
1293890,1432236,Flying Blind (Nathan Heller #9),English,33,"fiction | history, historical fiction, biography | mystery, thriller, crime","fiction | mystery, thriller, crime | children",2
12941708,18098153,"Sweet Science, Hard Love",English,176,romance,romance,0
1294172,1283278,Embalse,Non-English,114,fiction,"fiction | fantasy, paranormal | mystery, thriller, crime",2
12943330,8812783,"A Revolta (Os Jogos da Fome, #3)",Non-English,102,"fiction | romance | fantasy, paranormal | mystery, thriller, crime | young-adult","fiction | romance | fantasy, paranormal | mystery, thriller, crime | young-adult",0
12946151,6577554,Bunny Munron kuolema,Non-English,132,"fiction | mystery, thriller, crime","fiction | comics, graphic",2
12949646,15013096,"The Springsweet (The Vespertine, #2)",Unknown,43,"fiction | history, historical fiction, biography | romance | fantasy, paranormal | young-adult","fiction | history, historical fiction, biography | romance | fantasy, paranormal",1
12954086,18111115,The Monster of Silver Creek,English,160,"fiction | romance | mystery, thriller, crime","fiction | romance | mystery, thriller, crime",0
1295422,1284549,The Dancing Cats of Applesap,Unknown,128,fiction | young-adult | children,"fiction | romance | mystery, thriller, crime | young-adult | children | comics, graphic",3
12955017,18112143,Angel Codes (The AngelFire Chronicles #3),English,67,"romance | fantasy, paranormal | young-adult","romance | fantasy, paranormal | young-adult",0
1295523,1284651,Finding You,Unknown,175,"fiction | romance | mystery, thriller, crime","fiction | romance | mystery, thriller, crime",0
1295743,556840,Ghost Horses (Mysteries in Our National Park #6),Unknown,124,"fiction | mystery, thriller, crime | young-adult | children","fiction | fantasy, paranormal | mystery, thriller, crime | young-adult | children",1
12957987,18115310,Kingdom of Strangers (Nayir Sharqi & Katya Hijazi #3),Unknown,133,"fiction | mystery, thriller, crime","fiction | mystery, thriller, crime",0
12959968,18117409,The Bobbies of Bailiwick (Bobbies of Bailiwick #1),Unknown,156,"fiction | fantasy, paranormal | children","fiction | fantasy, paranormal | young-adult | children",1
12960555,17623929,The Chemistry of Tears,Unknown,223,"fiction | history, historical fiction, biography | fantasy, paranormal | mystery, thriller, crime","fiction | history, historical fiction, biography | romance",3
12960783,3124969,"Brisingr (Inheritance, #3)",English,194,"fiction | romance | fantasy, paranormal | young-adult | children","fiction | romance | fantasy, paranormal | young-adult | children",0
12961760,18119392,"Runaway (Element Preservers, #2)",English,100,"fiction | romance | fantasy, paranormal | mystery, thriller, crime | young-adult","fiction | romance | fantasy, paranormal | mystery, thriller, crime | young-adult",0
12962053,263476,Memahami dan Menikmati Jazz,Non-English,188,"history, historical fiction, biography | non-fiction","history, historical fiction, biography | non-fiction | young-adult",1
12962155,1771406,Adolf 3,Non-English,65,"fiction | history, historical fiction, biography | comics, graphic","history, historical fiction, biography | young-adult | comics, graphic",2
12963115,17752075,Twist of Fate (Damaged Heroes #5),English,151,"fiction | history, historical fiction, biography | romance","fiction | romance | fantasy, paranormal | mystery, thriller, crime",3
